title,year,age,imdb_rating_catalog_2021,rotten_tomatoes,hulu,prime_video,disney_plus,n_platforms,exclusive,imdb_ratecount_2021,hours_viewed_2023,views_2023,available_globally_ever,available_globally_always,release_date_earliest,n_seasons_aggregated,tconst,imdb_title_type,rotten_tomatoes_numeric,log_hours_viewed_2023,log_imdb_ratecount_2021
Away,2020,16+,6.6,67/100,0,0,0,1,TRUE,21791,17100000,1000000,TRUE,TRUE,2020-09-04,2,tt8787802,tvSeries,67,16.6545890799524,9.98929820894924
The Promised Neverland,2019,18+,8.5,81/100,1,0,0,2,FALSE,27038,6700000,500000,FALSE,FALSE,,4,tt8788458,tvSeries,81,15.7176182336149,10.2050355472245
Here to Heart,2018,7+,7.4,39/100,0,0,0,1,TRUE,159,3000000,,FALSE,FALSE,,1,tt8791742,tvSeries,39,14.9141231799657,5.07517381523383
Afflicted,2018,18+,5,46/100,0,1,0,2,FALSE,1053,2000000,200000,TRUE,TRUE,2018-08-10,2,tt8792570,tvSeries,46,14.5086582385241,6.96034772910131
Becoming Champions,2018,all,6.7,40/100,0,0,0,1,TRUE,331,700000,100000,TRUE,TRUE,,2,tt8796068,tvSeries,40,13.458837042596,5.80513496891649
Girl from Nowhere,2018,18+,7.7,61/100,0,0,0,1,TRUE,2276,31600000,1600000,TRUE,TRUE,2018-10-31,4,tt8824648,tvSeries,61,17.2686677102027,7.73061406606374
October Faction,2020,18+,6.2,60/100,0,0,0,1,TRUE,9167,19800000,1300000,TRUE,TRUE,2020-01-23,2,tt8826128,tvSeries,60,16.8011925461698,9.12347443895452
Part-Time Idol,2017,7+,7,33/100,0,0,0,1,TRUE,71,100000,,TRUE,TRUE,,1,tt8835780,tvMiniSeries,33,11.5129354649202,4.27666611901606
The Mire,2018,18+,6.9,63/100,0,0,0,1,TRUE,2869,2200000,200000,TRUE,TRUE,2019-12-21,2,tt8855592,tvSeries,63,14.6039683728739,7.96206730875367
Daniel Sloss: Live Shows,2018,18+,8.6,55/100,0,0,0,1,TRUE,2800,1300000,300000,TRUE,TRUE,2018-09-11,2,tt8858472,tvMiniSeries,55,14.0778755916622,7.93773177526011
Made in Mexico,2018,Unknown,4.1,32/100,0,0,0,1,TRUE,728,900000,100000,TRUE,TRUE,2018-09-28,2,tt8871764,tvSeries,32,13.7101511534169,6.59167373200866
Invisible City,2021,all,7.4,58/100,0,0,0,1,TRUE,4433,69500000,2600000,TRUE,TRUE,2021-02-05,4,tt8878862,tvSeries,58,18.0568373249235,8.39705739017626
Living with Yourself,2019,18+,7.2,74/100,0,0,0,1,TRUE,26559,12100000,1300000,TRUE,TRUE,2019-10-18,2,tt8880894,tvMiniSeries,74,16.3087160932116,10.1871616035904
Dancing Queen,2018,7+,7,49/100,0,0,0,1,TRUE,1392,600000,100000,TRUE,TRUE,2018-10-05,2,tt8882486,tvSeries,49,13.3046866008636,7.23921497377981
Death by Magic,2018,7+,6.1,41/100,0,0,0,1,TRUE,572,3000000,200000,TRUE,TRUE,2018-11-30,2,tt8887956,tvSeries,41,14.9141231799657,6.35088571671474
Transformers: Cyberverse,2018,7+,6.8,46/100,0,0,0,1,TRUE,272,1800000,200000,FALSE,FALSE,,4,tt8891990,tvSeries,46,14.4032977784218,5.60947179518496
A Taiwanese Tale of Two Cities,2018,Unknown,6.5,40/100,0,0,0,1,TRUE,146,500000,,TRUE,TRUE,2018-09-01,1,tt8893498,tvSeries,40,13.1223653774023,4.99043258677874
First and Last,2018,18+,6.7,44/100,0,0,0,1,TRUE,356,6500000,300000,TRUE,TRUE,2018-09-07,2,tt8893502,tvSeries,44,15.687312888712,5.87773578177964
Boca Juniors Confidential,2018,all,6.4,38/100,0,0,0,1,TRUE,308,400000,100000,TRUE,TRUE,2018-09-14,2,tt8893546,tvSeries,38,12.899222326087,5.73334127689775
Car Masters: Rust to Riches,2018,7+,8.8,61/100,0,0,0,1,TRUE,8275,90200000,12100000,TRUE,FALSE,2018-09-14,9,tt8893550,tvSeries,61,18.3175399961193,9.02111503886543
Last Hope,2018,16+,5.8,41/100,0,0,0,1,TRUE,378,2700000,300000,TRUE,FALSE,2018-03-28,4,tt8893554,tvSeries,41,14.8087627013449,5.93753620508243
Battlefish,2018,Unknown,7.1,43/100,0,0,0,1,TRUE,358,7200000,500000,TRUE,TRUE,2018-09-21,2,tt8893566,tvSeries,43,15.7895917228752,5.88332238848828
Take My Brother Away,2018,all,7.1,43/100,0,0,0,1,TRUE,138,700000,,FALSE,FALSE,2018-08-24,1,tt8894324,tvSeries,43,13.458837042596,4.93447393313069
Brotherhood,2019,16+,7.6,45/100,0,1,0,2,FALSE,1054,30000000,2000000,TRUE,TRUE,2019-10-25,4,tt8905964,tvSeries,45,17.2167079729598,6.96129604591017
Hyperdrive,2019,7+,8.1,67/100,0,1,0,2,FALSE,2310,6300000,300000,TRUE,TRUE,2019-08-21,2,tt8911552,tvSeries,67,15.6560603500919,7.74543561027438
Super Drags,2018,18+,5.6,47/100,0,0,0,1,TRUE,1371,200000,,TRUE,TRUE,2018-11-09,1,tt8912244,tvSeries,47,12.2060776455177,7.22402480828583
Sunderland 'Til I Die,2018,18+,8.1,60/100,0,0,0,1,TRUE,7063,1900000,200000,TRUE,TRUE,2018-12-14,4,tt8914684,tvSeries,60,14.4573649704523,8.8627667422838
Signs,2018,18+,6.2,48/100,0,1,0,2,FALSE,1234,10500000,700000,TRUE,TRUE,2020-04-15,4,tt8917248,tvSeries,48,16.1668859103658,7.11882624906208
Jinn,2019,16+,3.5,50/100,0,0,0,1,TRUE,9605,2100000,300000,TRUE,TRUE,2019-06-13,2,tt8923396,tvSeries,50,14.557448378884,9.17014318222477
Black Summer,2019,18+,6.5,76/100,0,0,0,1,TRUE,20279,49300000,3700000,TRUE,TRUE,2019-04-11,4,tt8923854,tvSeries,76,17.7134346592969,9.91739045770512
Age of Rebellion,2018,Unknown,8.6,41/100,0,0,0,1,TRUE,40,400000,,FALSE,FALSE,,1,tt8931836,tvSeries,41,12.899222326087,3.71357206670431
Motown Magic,2018,all,7.7,41/100,0,0,0,1,TRUE,261,5700000,400000,TRUE,TRUE,2018-11-20,4,tt8959860,tvSeries,41,15.5559769082434,5.5683445037611
High Seas,2019,16+,6.8,58/100,0,0,0,1,TRUE,6325,19200000,1600000,TRUE,TRUE,2019-05-24,6,tt8961508,tvSeries,58,16.7704208890813,8.75242340386559
Vai Anitta,2018,Unknown,5.5,35/100,0,0,0,1,TRUE,425,100000,,TRUE,TRUE,2018-11-15,1,tt8961530,tvMiniSeries,35,11.5129354649202,6.05443934626937
Emily in Paris,2020,18+,7,68/100,0,0,0,1,TRUE,53340,335400000,14200000,TRUE,TRUE,2020-10-02,6,tt8962124,tvSeries,68,19.6308344103349,10.8844605452168
Ashes of Love,2018,7+,8.4,53/100,0,0,0,1,TRUE,1518,19400000,200000,FALSE,FALSE,,2,tt8976346,tvSeries,53,16.78078367558,7.32580750259577
45 RPM,2019,16+,7.3,45/100,0,0,0,1,TRUE,409,500000,,FALSE,FALSE,2019-08-15,1,tt8987918,tvSeries,45,13.1223653774023,6.01615715969835
My First First Love,2019,7+,7.5,53/100,0,0,0,1,TRUE,1620,30300000,2000000,TRUE,TRUE,2019-04-18,4,tt8995604,tvSeries,53,17.2266583034829,7.39079852173568
Firefly Lane,2021,18+,7.4,67/100,0,0,0,1,TRUE,15765,421000000,6900000,TRUE,TRUE,2021-02-03,4,tt9012876,tvSeries,67,19.858143394022,9.66561100161985
No Good Nick,2019,7+,6,54/100,0,0,0,1,TRUE,2378,23800000,2100000,TRUE,TRUE,2019-04-15,4,tt9039142,tvSeries,54,16.9851961806585,7.77443551030296
Yankee,2019,18+,6,47/100,0,0,0,1,TRUE,538,28300000,1100000,TRUE,TRUE,2019-06-14,2,tt9046782,tvSeries,47,17.1583723979492,6.289715570909
FIGHTWORLD,2018,18+,7.6,49/100,0,0,0,1,TRUE,713,1600000,100000,TRUE,TRUE,2018-10-12,2,tt9047526,tvSeries,49,14.2855148122098,6.57088296233958
The Chosen One,2019,18+,5.8,47/100,0,0,0,1,TRUE,599,48200000,10400000,TRUE,TRUE,2019-06-28,5,tt9048368,tvMiniSeries,47,17.6908695997677,6.39692965521615
The Bonfire of Destiny,2019,16+,7.7,55/100,0,0,0,1,TRUE,3579,29300000,1400000,TRUE,TRUE,2019-12-26,2,tt9050352,tvMiniSeries,55,17.193098108117,8.18311807939475
Evil,2019,18+,7.7,85/100,0,0,0,1,TRUE,13053,100000,,FALSE,FALSE,,1,tt9055008,tvSeries,85,11.5129354649202,9.47684987919516
Kengan Ashura,2019,Unknown,8,61/100,0,0,0,1,TRUE,3637,37100000,7300000,TRUE,TRUE,2023-09-21,1,tt9058134,tvSeries,61,17.4291275545318,8.19918935907807
Warrior Nun,2020,18+,6.9,68/100,0,0,0,1,TRUE,23646,76700000,4700000,TRUE,TRUE,2020-07-02,4,tt9059350,tvSeries,68,18.1554122793753,10.0709915359797
The I-Land,2019,18+,4.6,53/100,0,0,0,1,TRUE,15412,17400000,2000000,TRUE,TRUE,2019-09-12,2,tt9067020,tvMiniSeries,53,16.671980821656,9.64296658814672
White Lines,2020,18+,6.6,59/100,0,0,0,1,TRUE,15109,16000000,900000,TRUE,TRUE,2020-05-15,2,tt9073958,tvSeries,59,16.5880993427041,9.62311205526679
Accidentally In Love,2018,7+,7.6,51/100,0,0,0,1,TRUE,888,7300000,200000,FALSE,FALSE,2018-10-19,2,tt9077184,tvSeries,51,15.8033850431049,6.79009723551391
Haunted,2018,18+,4.6,50/100,0,0,0,1,TRUE,2824,7600000,1300000,TRUE,TRUE,2018-10-19,6,tt9077192,tvSeries,50,15.8436589368355,7.94626364358054
Larva Island,2018,Unknown,6.5,43/100,0,0,0,1,TRUE,350,34500000,8300000,TRUE,TRUE,2018-10-19,4,tt9077194,tvSeries,43,17.3564699109871,5.86078622346587
The Degenerates,2018,18+,6.2,36/100,0,0,0,1,TRUE,594,1000000,200000,TRUE,TRUE,2018-10-30,4,tt9077196,tvSeries,36,13.8155115579638,6.38856140554563
Gormiti,2018,7+,6,41/100,0,0,0,1,TRUE,88,2700000,200000,FALSE,FALSE,,4,tt9077350,tvSeries,41,14.8087627013449,4.48863636973214
Virgin River,2019,16+,7.4,76/100,0,0,0,1,TRUE,22973,731900000,69100000,TRUE,TRUE,2019-12-06,9,tt9077530,tvSeries,76,20.4111544519378,10.0421184207054
Sweet Magnolias,2020,16+,7.4,69/100,0,0,0,1,TRUE,9585,339900000,35000000,TRUE,TRUE,2020-05-19,5,tt9077540,tvSeries,69,19.6441620176084,9.16805897971958
Hoops,2020,18+,6,52/100,0,0,0,1,TRUE,4673,5400000,500000,TRUE,TRUE,2020-08-21,2,tt9077562,tvSeries,52,15.5019096967197,8.4497705150988
Murder Mountain,2018,16+,6.9,54/100,0,0,0,1,TRUE,2654,7000000,600000,TRUE,TRUE,2018-12-28,2,tt9078908,tvMiniSeries,54,15.7614208498767,7.88419993367604
The Valhalla Murders,2019,18+,7.1,64/100,0,0,0,1,TRUE,9687,20300000,2000000,TRUE,TRUE,2020-03-13,2,tt9100822,tvSeries,64,16.8261314932731,9.17864328523293
Spinning Out,2020,18+,7.6,67/100,0,0,0,1,TRUE,11445,31600000,2300000,TRUE,TRUE,2020-01-01,2,tt9117054,tvSeries,67,17.2686677102027,9.34539560296905
Romance is a Bonus Book,2019,Unknown,8.1,55/100,0,0,0,1,TRUE,3516,30900000,900000,TRUE,TRUE,2019-01-26,2,tt9130542,tvSeries,55,17.2462667742304,8.16536363247398
Trinkets,2019,18+,7.1,67/100,0,0,0,1,TRUE,7809,11400000,1200000,TRUE,TRUE,2019-06-14,4,tt9134194,tvSeries,67,16.249124001084,8.96316024283373
Dracula,2020,18+,6.8,71/100,0,0,0,1,TRUE,43109,18300000,2000000,TRUE,TRUE,2020-01-04,2,tt9139220,tvMiniSeries,71,16.7224116724565,10.6715102677412
Love Alarm,2019,Unknown,6.8,52/100,0,0,0,1,TRUE,3522,45200000,3500000,TRUE,TRUE,2019-08-22,4,tt9145880,tvSeries,52,17.6266076669264,8.16706817834124
To the Lake,2019,Unknown,7.3,62/100,0,0,0,1,TRUE,10128,26000000,1600000,TRUE,TRUE,2020-10-07,2,tt9151230,tvSeries,62,17.0736071344473,9.2231578756868
Family Reunion,2019,7+,6.5,52/100,0,0,0,1,TRUE,1949,124900000,14000000,TRUE,TRUE,2019-07-10,10,tt9153270,tvSeries,52,18.6430239831022,7.57558465155779
Archibald's Next Big Thing,2019,7+,7.8,45/100,0,0,0,1,TRUE,225,15200000,1400000,TRUE,TRUE,2019-09-06,4,tt9165404,tvSeries,45,16.536806051606,5.42053499927229
Rhyme Time Town,2020,all,7.5,44/100,0,0,0,1,TRUE,46,9000000,1000000,TRUE,TRUE,2020-06-19,4,tt9165434,tvSeries,44,16.0127352464116,3.85014760171006
Gabby's Dollhouse,2021,all,7.1,46/100,0,0,0,1,TRUE,149,559500000,90100000,TRUE,TRUE,2021-01-05,15,tt9165438,tvSeries,46,20.1425540875036,5.01063529409626
Historical Roasts,2019,18+,5.3,44/100,0,0,0,1,TRUE,1560,300000,,TRUE,TRUE,2019-05-27,1,tt9169602,tvSeries,44,12.6115410869661,7.35308192051543
Puerta 7,2020,18+,5.7,42/100,0,0,0,1,TRUE,485,2000000,200000,TRUE,TRUE,2020-02-21,2,tt9170386,tvMiniSeries,42,14.5086582385241,6.18620862390049
The Unlisted,2019,Unknown,6.7,47/100,0,0,0,1,TRUE,649,11700000,900000,TRUE,TRUE,2019-10-17,2,tt9184592,tvSeries,47,16.2750994852381,6.47697236288968
Skylines,2019,16+,7.6,54/100,0,0,0,1,TRUE,2364,1700000,100000,TRUE,TRUE,2019-09-27,2,tt9184970,tvSeries,54,14.3461393972616,7.76853330092603
Tribes of Europa,2021,18+,6.8,61/100,0,0,0,1,TRUE,9549,10600000,1000000,TRUE,TRUE,2021-02-19,2,tt9184982,tvSeries,61,16.1763646534219,9.16429643347478
Barbarians,2020,Unknown,7.2,62/100,0,0,0,1,TRUE,19428,24600000,2200000,TRUE,TRUE,2020-10-23,2,tt9184986,tvSeries,62,17.018257041553,9.87452207424311
How to Sell Drugs Online (Fast),2019,18+,7.9,71/100,0,0,0,1,TRUE,22168,25400000,3600000,TRUE,TRUE,2019-05-31,6,tt9184994,tvSeries,71,17.0502597713588,10.006450195594
The A List,2018,7+,5.5,60/100,0,0,0,1,TRUE,1861,18200000,1500000,TRUE,TRUE,2019-08-30,4,tt9185110,tvSeries,60,16.7169322069921,7.52940645783701
Flinch,2019,7+,4.3,39/100,0,0,0,1,TRUE,647,3100000,300000,TRUE,TRUE,2019-05-03,2,tt9196244,tvSeries,39,14.946912992036,6.47389069635227
Dogs,2018,all,8.1,63/100,0,0,0,1,TRUE,1050,4300000,400000,TRUE,TRUE,2018-11-16,4,tt9199798,tvSeries,63,15.2741258132219,6.95749737087695
Brainchild,2018,7+,8.1,47/100,0,0,0,1,TRUE,347,14300000,1300000,TRUE,TRUE,2018-11-02,2,tt9203042,tvSeries,47,16.4757701651602,5.85220247977447
Kulipari: Dream Walker,2018,all,7.6,34/100,0,0,0,1,TRUE,69,1200000,100000,TRUE,TRUE,2018-11-20,2,tt9203064,tvSeries,34,13.9978329480912,4.24849524204936
Bumping Mics with Jeff Ross & Dave Attell,2018,18+,7.7,50/100,0,0,0,1,TRUE,1051,300000,100000,TRUE,TRUE,2018-11-27,2,tt9203078,tvSeries,50,12.6115410869661,6.95844839329766
Kid Cosmic,2021,7+,8,49/100,0,0,0,1,TRUE,719,10900000,1700000,TRUE,TRUE,2021-02-02,6,tt9248538,tvSeries,49,16.2042734389425,6.5792512120101
Warrior,2018,Unknown,6.7,48/100,0,0,0,1,TRUE,18,7600000,700000,TRUE,TRUE,2018-11-13,2,tt9249090,tvSeries,48,15.8436589368355,2.94443897916644
Ragnarok,2020,18+,7.5,74/100,0,1,0,2,FALSE,27927,246500000,46100000,TRUE,TRUE,2020-01-31,5,tt9251798,tvSeries,74,19.3228725555038,10.2373850487849
Our Planet,2019,all,9.3,82/100,0,0,0,1,TRUE,35667,72600000,4800000,TRUE,TRUE,2019-04-05,2,tt9253866,tvSeries,82,18.1004754935691,10.4820092072548
Rhythm + Flow,2019,18+,7.7,62/100,0,0,0,1,TRUE,1369,6600000,200000,TRUE,TRUE,2019-10-09,2,tt9278032,tvSeries,62,15.7025803585118,7.22256601882217
El Dragón: Return of a Warrior,2019,18+,7,54/100,0,0,0,1,TRUE,1570,97600000,1500000,FALSE,FALSE,2019-10-04,4,tt9281190,tvSeries,54,18.3963880616292,7.35946763825562
Pacific Rim: The Black,2021,16+,7.1,60/100,0,0,0,1,TRUE,3265,8400000,1300000,TRUE,TRUE,2021-03-04,4,tt9288848,tvSeries,60,15.9437423828612,8.09132127353041
Trash Truck,2020,all,8.4,51/100,0,0,0,1,TRUE,308,37300000,6500000,TRUE,TRUE,2020-11-10,4,tt9288860,tvSeries,51,17.4345039114237,5.73334127689775
Cagaster of an Insect Cage,2020,18+,6.2,47/100,0,0,0,1,TRUE,506,2300000,200000,TRUE,TRUE,2020-02-06,2,tt9288892,tvMiniSeries,47,14.6484201156819,6.22851100359118
The Liberator,2020,7+,7.6,61/100,0,0,0,1,TRUE,5033,3400000,500000,TRUE,TRUE,2020-11-11,2,tt9308682,tvMiniSeries,61,15.039286283704,8.52397017569526
Yasuke,2021,18+,6.2,59/100,0,0,0,1,TRUE,3321,5000000,800000,TRUE,TRUE,2021-04-29,2,tt9310330,tvMiniSeries,59,15.4249486703984,8.10832229017324
Trese,2021,18+,7.1,62/100,0,0,0,1,TRUE,1146,2600000,400000,TRUE,TRUE,2021-06-10,2,tt9310336,tvMiniSeries,62,14.771022387607,7.04490511712937
Typewriter,2019,18+,6.5,57/100,0,0,0,1,TRUE,3516,2300000,300000,TRUE,TRUE,2019-07-19,2,tt9310372,tvSeries,57,14.6484201156819,8.16536363247398
The Duchess,2020,18+,6.8,52/100,0,1,0,2,FALSE,4489,3300000,600000,TRUE,TRUE,2020-09-11,2,tt9310390,tvSeries,52,15.009433329467,8.4096079807363
The Stranded,2019,18+,6.3,50/100,0,0,0,1,TRUE,1043,7100000,500000,TRUE,TRUE,2019-11-14,2,tt9310400,tvSeries,50,15.7756054828566,6.95081476844258
Triad Princess,2019,18+,6.9,43/100,0,0,0,1,TRUE,494,3600000,400000,TRUE,TRUE,2019-12-06,2,tt9314996,tvSeries,43,15.0964446812041,6.20455776256869
Instant Hotel,2018,7+,7.3,49/100,0,0,0,1,TRUE,1294,800000,,TRUE,FALSE,2018-12-28,2,tt9316032,tvSeries,49,13.5923682566493,7.16626597413364
Crime Diaries: The Candidate,2019,18+,7.6,52/100,0,0,0,1,TRUE,718,2300000,200000,TRUE,TRUE,2019-03-22,2,tt9327348,tvSeries,52,14.6484201156819,6.57786135772105
The Good Bandit,2019,18+,7.8,39/100,0,0,0,1,TRUE,79,20900000,200000,FALSE,FALSE,2019-08-30,2,tt9328616,tvSeries,39,16.8552597647819,4.38202663467388
The InBESTigators,2019,all,8.1,50/100,0,0,0,1,TRUE,527,76900000,8100000,TRUE,TRUE,2019-08-09,4,tt9332962,tvSeries,50,18.1580164474798,6.26909628370626
Leila,2019,16+,4.8,51/100,0,0,0,1,TRUE,8130,1800000,200000,TRUE,TRUE,2019-06-14,2,tt9337588,tvSeries,51,14.4032977784218,9.00343919620784
Criminal: UK,2019,18+,7.6,65/100,0,0,0,1,TRUE,15581,8400000,1400000,TRUE,TRUE,2019-09-20,4,tt9348692,tvSeries,65,15.9437423828612,9.6538716808908
Rilakkuma and Kaoru,2019,7+,8.3,63/100,0,0,0,1,TRUE,1403,900000,200000,TRUE,TRUE,2019-04-19,2,tt9348716,tvSeries,63,13.7101511534169,7.24708058458576
7SEEDS,2019,18+,6.4,53/100,0,0,0,1,TRUE,1116,5000000,500000,TRUE,TRUE,2019-06-28,4,tt9348718,tvSeries,53,15.4249486703984,7.0184017990692
Young Wallander,2020,18+,6.8,57/100,0,0,0,1,TRUE,7113,10400000,1000000,TRUE,TRUE,2020-09-03,2,tt9359220,tvSeries,57,16.1573164602654,8.8698199525084
Hasmukh,2020,18+,5.3,39/100,0,0,0,1,TRUE,2411,600000,100000,TRUE,TRUE,2020-04-17,2,tt9359294,tvMiniSeries,39,13.3046866008636,7.78821155784708
Special,2019,18+,7.6,72/100,0,0,0,1,TRUE,7580,1800000,300000,TRUE,TRUE,2019-04-12,4,tt9381622,tvSeries,72,14.4032977784218,8.9334003960563
Sakho & Mangane,2019,Unknown,6.4,34/100,0,0,0,1,TRUE,101,100000,,TRUE,TRUE,,1,tt9391692,tvSeries,34,11.5129354649202,4.62497281328427
Delhi Crime,2019,Unknown,8.5,71/100,0,0,0,1,TRUE,15165,14100000,1300000,TRUE,TRUE,2019-03-22,4,tt9398466,tvSeries,71,16.4616854262704,9.62681135926088
Selena: The Series,2020,7+,6.8,58/100,0,0,0,1,TRUE,3759,21700000,1700000,TRUE,TRUE,2020-12-04,4,tt9421868,tvSeries,58,16.8928228645936,8.23217423638394
Conversations with a Killer: The Ted Bundy Tapes,2019,18+,7.8,70/100,0,0,0,1,TRUE,25206,8800000,1100000,TRUE,TRUE,2019-01-24,2,tt9425132,tvMiniSeries,70,15.9902623930848,10.1348770127042
Trigger Warning with Killer Mike,2019,16+,7,53/100,0,0,0,1,TRUE,1190,100000,,TRUE,TRUE,2019-01-18,1,tt9426194,tvSeries,53,11.5129354649202,7.0825485693553
Queen Sono,2020,18+,5.9,58/100,0,0,0,1,TRUE,1042,5000000,600000,TRUE,TRUE,2020-02-28,2,tt9426290,tvSeries,58,15.4249486703984,6.94985645500077
Abby Hatcher,2018,all,6.2,46/100,0,0,0,1,TRUE,102,38900000,1700000,FALSE,FALSE,,4,tt9433014,tvSeries,46,17.4765048342956,4.63472898822964
I Am Not Okay with This,2020,18+,7.5,77/100,0,0,0,1,TRUE,45521,6400000,1000000,TRUE,TRUE,2020-02-26,2,tt9446688,tvSeries,77,15.6718087045799,10.7259510045661
The Barrier,2020,16+,6.8,57/100,0,0,0,1,TRUE,2816,14400000,700000,FALSE,FALSE,2020-09-11,2,tt9460858,tvSeries,57,16.4827388339907,7.94342776787637
Ghost in the Shell: SAC_2045,2020,Unknown,6.3,50/100,0,0,0,1,TRUE,1645,3100000,200000,TRUE,TRUE,2020-04-23,4,tt9466298,tvSeries,50,14.946912992036,7.40610338123702
Touch Your Heart,2019,Unknown,7.7,44/100,0,0,0,1,TRUE,1793,4200000,200000,TRUE,TRUE,,1,tt9466990,tvSeries,44,15.2505953213488,7.49220304261874
Rust Valley Restorers,2018,16+,7.8,55/100,0,0,0,1,TRUE,2298,32600000,2700000,TRUE,FALSE,2019-08-23,6,tt9498102,tvSeries,55,17.2998228770118,7.74022952476318
The Haunted House,2016,7+,8.4,40/100,0,0,0,1,TRUE,49,19000000,900000,TRUE,FALSE,,4,tt9518312,tvSeries,40,16.7599495897623,3.91202300542815
revisions,2019,18+,6,40/100,0,0,0,1,TRUE,513,1900000,200000,TRUE,FALSE,2019-01-09,2,tt9522354,tvMiniSeries,40,14.4573649704523,6.24222326545517
Bakugan: Battle Planet,2018,all,4.9,40/100,0,0,0,1,TRUE,173,600000,,FALSE,FALSE,,1,tt9527662,tvSeries,40,13.3046866008636,5.15905529921453
Kongsuni and Friends,2017,Unknown,4.4,32/100,0,0,0,1,TRUE,19,14600000,1500000,TRUE,TRUE,,4,tt9529810,tvSeries,32,16.4965321551717,2.99573227355399
Possessed,2019,Unknown,6.9,43/100,0,1,0,2,FALSE,544,6500000,200000,TRUE,TRUE,2019-04-03,2,tt9537306,tvSeries,43,15.687312888712,6.30078579466324
Ingress: The Animation,2018,all,6.6,44/100,0,0,0,1,TRUE,464,800000,100000,TRUE,TRUE,2018-10-17,2,tt9561968,tvSeries,44,13.5923682566493,6.14203740558736
Halston,2021,18+,7.5,65/100,0,1,0,2,FALSE,8406,4300000,600000,TRUE,TRUE,2021-05-14,2,tt9569546,tvMiniSeries,65,15.2741258132219,9.0368199711353
The Circle,2020,18+,7.3,70/100,0,1,0,2,FALSE,5029,92500000,1200000,TRUE,TRUE,2020-01-01,10,tt9581768,tvSeries,70,18.3427192132935,8.52317526309379
Examination of Conscience,2019,18+,7.9,47/100,0,0,0,1,TRUE,363,400000,100000,TRUE,TRUE,2019-01-25,2,tt9584024,tvMiniSeries,47,12.899222326087,5.89715386763674
Playing with Fire,2019,18+,5.9,59/100,1,0,0,2,FALSE,730,12700000,1000000,FALSE,FALSE,2019-05-31,2,tt9587732,tvSeries,59,16.357112630169,6.59441345974978
Space Force,2020,18+,6.7,71/100,0,0,0,1,TRUE,48181,17900000,1600000,TRUE,TRUE,2020-05-29,4,tt9612516,tvSeries,71,16.7003113266769,10.7827407863077
Gigantosaurus,2019,all,7.2,48/100,0,0,1,2,FALSE,112,37200000,1700000,FALSE,FALSE,,4,tt9636800,tvSeries,48,17.4318193461251,4.72738781871234
Regiment Diaries,2018,Unknown,8.8,48/100,0,0,0,1,TRUE,61,100000,,FALSE,FALSE,,1,tt9642576,tvSeries,48,11.5129354649202,4.12713438504509
Dating Around,2019,16+,6.3,50/100,0,0,0,1,TRUE,1064,1400000,200000,TRUE,TRUE,2019-02-14,4,tt9654080,tvSeries,50,14.1519835088709,6.97073007814353
Larry Charles' Dangerous World of Comedy,2019,18+,7.3,43/100,0,0,0,1,TRUE,533,100000,,TRUE,TRUE,2019-02-15,1,tt9654082,tvSeries,43,11.5129354649202,6.2803958389602
Go! Live Your Way,2019,Unknown,7.1,52/100,0,0,0,1,TRUE,461,61200000,2900000,FALSE,FALSE,2019-02-21,4,tt9654086,tvSeries,52,17.9296577638224,6.13556489108174
Behind Her Eyes,2021,18+,7.2,68/100,0,0,0,1,TRUE,44709,43200000,4100000,TRUE,TRUE,2021-02-17,2,tt9698442,tvMiniSeries,68,17.5813510763625,10.707952469228
44 Cats,2018,7+,6.1,43/100,0,0,0,1,TRUE,233,11100000,900000,TRUE,FALSE,,2,tt9699148,tvSeries,43,16.2224557563727,5.4553211153577
Nailed It! Mexico,2019,all,6.1,38/100,0,0,0,1,TRUE,263,3400000,400000,TRUE,TRUE,2019-02-08,6,tt9708588,tvSeries,38,15.039286283704,5.57594910314632
Team Kaylie,2019,Unknown,4.4,40/100,0,0,0,1,TRUE,251,17500000,2600000,TRUE,TRUE,2019-09-23,6,tt9717424,tvSeries,40,16.6777114960366,5.52942908751142
Get Even,2020,Unknown,6.5,54/100,0,0,0,1,TRUE,1733,4800000,500000,TRUE,TRUE,2020-07-31,2,tt9724628,tvSeries,54,15.3841266842114,7.45818615734049
The Neighbor,2019,18+,6.6,60/100,0,0,0,1,TRUE,1842,1700000,200000,TRUE,TRUE,2019-12-31,4,tt9731222,tvSeries,60,14.3461393972616,7.51914995766982
The Mess You Leave Behind,2020,Unknown,6.8,58/100,0,0,0,1,TRUE,6935,13300000,900000,TRUE,TRUE,2020-12-11,2,tt9731242,tvSeries,58,16.40327466838,8.84448051846038
Three Days of Christmas,2019,18+,6.8,44/100,0,0,0,1,TRUE,1034,4300000,1300000,TRUE,TRUE,2019-12-06,2,tt9731254,tvMiniSeries,44,15.2741258132219,6.94215670569947
The Idhun Chronicles,2020,16+,5.4,43/100,0,0,0,1,TRUE,445,1900000,300000,TRUE,TRUE,2020-09-10,4,tt9731266,tvSeries,43,14.4573649704523,6.10031895202006
Valeria,2020,18+,6.2,52/100,0,0,0,1,TRUE,3096,137900000,9300000,TRUE,TRUE,2020-05-08,6,tt9731288,tvSeries,52,18.7420393500152,8.0381891799732
